City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,turukhansk,65.8167,87.9833,259.81,96,100,2.0,RU,1675532227
362,aloleng,16.1307,119.7824,297.34,74,69,3.73,PH,1675532354
363,bonfim,3.0833,-59.95,305.1,45,98,2.19,BR,1675532354
364,yaan,7.3833,8.5667,307.06,12,68,0.52,NG,1675532355
365,the valley,18.217,-63.0578,300.83,78,75,8.75,AI,1675532167
366,japura,-0.3167,102.35,296.46,97,100,1.07,ID,1675532355
367,mana,5.6592,-53.7767,299.3,84,50,5.87,GF,1675532356
368,waldshut-tiengen,47.6232,8.2172,280.46,91,95,1.39,DE,1675532356
369,namibe,-15.1961,12.1522,295.51,77,95,4.84,AO,1675532199
370,pisco,-13.7,-76.2167,296.18,88,75,4.12,PE,1675532127
371,haapiti,-17.5667,-149.8667,301.0,73,81,5.93,PF,1675532357
372,rock sound,24.9,-76.2,296.9,75,7,6.32,BS,1675532358
373,kijang,35.2442,129.2139,271.0,45,9,2.0,KR,1675532358
374,manbij,36.5281,37.9549,274.92,94,100,3.43,SY,1675532359
375,richards bay,-28.783,32.0377,295.89,86,0,1.8,ZA,1675532359
376,nago,26.5881,127.9761,289.62,75,100,4.69,JP,1675532359
377,ialibu,-6.2821,143.9935,286.65,98,100,0.89,PG,1675532361
378,baffa,34.4378,73.2194,283.25,56,12,2.96,PK,1675532361
379,santona,43.4439,-3.4576,283.75,82,10,2.48,ES,1675532344
380,buraydah,26.326,43.975,290.4,34,0,4.32,SA,1675532209
381,bulawayo,-20.15,28.5833,293.65,75,87,4.56,ZW,1675532362
382,iranshahr,27.2025,60.6848,293.34,42,0,2.06,IR,1675532363
383,makaryev,57.8797,43.8069,265.92,98,99,1.42,RU,1675532363
384,broome,42.2506,-75.833,262.64,60,92,3.62,US,1675532319
385,klaipeda,55.7172,21.1175,270.18,70,53,6.98,LT,1675532364
386,sorong,-0.8833,131.25,297.54,93,100,2.68,ID,1675532364
387,luzhou,28.8724,105.4405,286.1,69,55,1.56,CN,1675532365
388,jambi,-1.6,103.6167,296.23,98,100,1.32,ID,1675532348
389,neiafu,-18.65,-173.9833,298.53,88,75,2.57,TO,1675532260
390,madre de deus,-12.7408,-38.6208,304.18,54,11,6.29,BR,1675532366
391,anito,12.4497,125.2886,297.84,91,91,5.21,PH,1675532370
392,ixtapa,20.7,-105.2,297.72,69,20,0.0,MX,1675532305
393,berbera,10.4396,45.0143,296.79,71,45,1.81,SO,1675532370
394,kaz,52.9113,87.3105,256.85,100,100,0.98,RU,1675532371
395,berlevag,70.8578,29.0864,267.15,79,75,3.6,NO,1675532371
396,kongoussi,13.3258,-1.5347,304.42,11,23,4.96,BF,1675532372
397,loxstedt,53.4667,8.65,277.56,80,100,2.58,DE,1675532372
398,seddon,-37.8068,144.8916,289.12,82,40,4.63,AU,1675532373
399,knysna,-34.0363,23.0471,295.95,78,67,1.23,ZA,1675532373
400,pevek,69.7008,170.3133,235.78,100,79,2.03,RU,1675532249
401,graaff-reinet,-32.2522,24.5308,294.77,82,65,5.48,ZA,1675532374
402,whitehorse,60.7161,-135.0538,260.58,85,100,4.63,CA,1675532374
403,mersing,2.4312,103.8405,299.1,89,40,5.14,MY,1675532375
404,kargasok,59.0556,80.8572,255.33,100,96,1.83,RU,1675532375
405,port-cartier,50.0334,-66.8654,253.57,72,99,10.14,CA,1675532376
406,yining,29.0361,114.5636,279.54,96,93,0.13,CN,1675532376
407,yatsushiro,32.5,130.6,274.92,59,85,2.05,JP,1675532376
408,orasac,44.6289,16.0711,272.48,78,16,6.28,BA,1675532377
409,kloulklubed,7.0419,134.2556,298.43,82,51,7.66,PW,1675532377
410,hofn,64.2539,-15.2082,273.73,58,16,7.24,IS,1675532149
411,saint-augustin,51.226,-58.6502,259.23,93,100,12.81,CA,1675532247
412,urumqi,43.801,87.6005,264.68,79,100,1.0,CN,1675532041
413,henties bay,-22.116,14.2845,291.57,83,100,3.45,NA,1675532141
414,bilma,18.6853,12.9164,298.71,13,82,2.72,NE,1675532240
415,leningradskiy,69.3833,178.4167,240.35,98,99,2.05,RU,1675532310
416,bol,13.4586,14.7147,298.47,49,65,2.42,TD,1675532378
417,ambulu,-8.345,113.6058,297.46,89,100,1.62,ID,1675532379
418,talara,-4.5772,-81.2719,304.57,51,0,5.66,PE,1675532379
419,shelburne,44.0787,-80.2041,262.17,83,100,8.28,CA,1675532301
420,chaihe,44.7667,129.7,256.74,97,99,2.04,CN,1675532380
421,tacoronte,28.4769,-16.4102,287.22,80,40,4.63,ES,1675532380
422,maues,-3.3836,-57.7186,302.25,71,100,1.56,BR,1675532380
423,bandar,2.05,99.75,295.61,98,100,1.06,ID,1675532381
424,brigantine,39.4101,-74.3646,269.34,36,0,1.34,US,1675532364
425,port hardy,50.6996,-127.4199,280.25,93,75,11.32,CA,1675532270
426,inyonga,-6.7167,32.0667,292.47,90,66,0.77,TZ,1675532381
427,chapais,49.7834,-74.8492,246.03,81,63,3.76,CA,1675532084
428,bulancak,40.9372,38.2291,279.05,87,75,1.03,TR,1675532382
429,gat,31.61,34.7642,285.59,100,19,2.9,IL,1675532382
430,wonosari,-7.9656,110.6036,296.58,89,99,0.7,ID,1675532383
431,ternate,0.8,127.4,299.09,80,100,3.49,ID,1675532383
432,pangnirtung,66.1451,-65.7125,236.15,67,0,1.03,CA,1675532199
433,berdigestyakh,62.0989,126.6992,241.65,100,99,1.11,RU,1675532384
434,coahuayana,18.7333,-103.6833,305.14,27,0,2.67,MX,1675532384
435,bantou,26.2151,117.4893,285.6,98,100,1.21,CN,1675532384
436,tabuk,17.4189,121.4443,292.08,89,84,1.42,PH,1675532273
437,lensk,60.7253,114.9278,251.23,99,100,0.67,RU,1675532385
438,clarksville,36.5298,-87.3595,279.95,39,0,5.14,US,1675532277
439,correntina,-13.3433,-44.6367,303.19,53,65,1.67,BR,1675532386
440,arlit,18.7369,7.3853,300.05,11,41,4.78,NE,1675532386
441,port hueneme,34.1478,-119.1951,292.84,53,0,2.06,US,1675532117
442,mmabatho,-25.85,25.6333,299.13,50,40,1.03,ZA,1675532387
443,sola,-13.8833,167.55,300.83,76,98,4.15,VU,1675532387
444,yenagoa,4.9247,6.2642,301.97,67,95,5.04,NG,1675532387
445,adrar,20.5022,-10.0711,293.17,13,94,4.82,MR,1675532218
446,ariquemes,-9.9133,-63.0408,300.8,80,100,1.27,BR,1675532388
447,hualmay,-11.0964,-77.6139,298.44,69,70,3.95,PE,1675532333
448,roma,43.2128,-75.4557,259.64,59,75,2.06,US,1675532388
449,taft,31.7471,54.2088,279.12,39,0,1.03,IR,1675532389
450,tezu,27.9167,96.1667,289.94,28,4,2.05,IN,1675532389
451,zhanaozen,43.3,52.8,271.82,85,39,3.39,KZ,1675532390
452,kabompo,-13.5927,24.2008,292.68,96,98,2.4,ZM,1675532391
453,cabedelo,-6.9811,-34.8339,303.52,71,88,5.9,BR,1675532246
454,dombarovskiy,50.7587,59.5386,255.7,83,47,4.07,RU,1675532391
455,moose factory,51.2585,-80.6094,258.15,78,100,6.17,CA,1675532224
456,goderich,43.7501,-81.7165,266.99,73,82,11.32,CA,1675532268
457,grand-santi,4.25,-54.3833,299.38,92,82,1.94,GF,1675532392
458,conde,-7.2597,-34.9075,302.85,62,75,5.66,BR,1675532234
459,batabano,22.7164,-82.2881,297.49,55,12,5.31,CU,1675532392
460,nome,64.5011,-165.4064,260.19,85,100,3.6,US,1675532347
461,riachao do jacuipe,-11.8069,-39.3856,310.78,23,21,3.85,BR,1675532393
462,porto novo,6.4965,2.6036,303.05,78,88,5.06,BJ,1675532008
463,roros,62.5747,11.3842,260.06,85,100,0.0,NO,1675532394
464,bagdarin,54.4333,113.6,248.79,94,7,1.99,RU,1675532394
465,adre,13.4667,22.2,298.18,12,85,4.12,TD,1675532394
466,oriximina,-1.7656,-55.8661,301.83,70,98,1.23,BR,1675532395
467,nioro,13.35,-15.75,309.09,8,54,3.62,GM,1675532395
468,olinda,-8.0089,-34.8553,304.0,62,40,6.69,BR,1675532395
469,vanimo,-2.6741,141.3028,298.21,88,100,0.98,PG,1675532233
470,viedma,-40.8135,-62.9967,308.52,18,0,5.3,AR,1675532354
471,onverwacht,5.5833,-55.1833,305.15,58,40,5.66,SR,1675532396
472,xining,36.6167,101.7667,271.08,34,23,0.92,CN,1675532319
473,aykhal,66.0,111.5,236.92,100,100,1.07,RU,1675532203
474,biak,-0.9131,122.8766,297.57,81,98,1.7,ID,1675532314
475,manaquiri,-3.3167,-60.35,298.42,85,100,0.09,BR,1675532397
476,coquimbo,-29.9533,-71.3436,293.0,77,75,4.12,CL,1675532319
477,panguiranan,12.0699,123.3185,297.49,91,94,5.73,PH,1675532397
478,itanagar,27.1,93.6167,288.75,45,1,1.81,IN,1675532398
479,katakwi,1.8911,33.9661,300.96,23,99,5.97,UG,1675532398
480,nizwa,22.9333,57.5333,295.77,51,4,0.69,OM,1675532399
481,saint-georges,12.0564,-61.7485,298.97,89,75,6.17,GD,1675532399
482,arman,59.7,150.1667,247.29,87,88,3.69,RU,1675532219
483,san cristobal,7.7669,-72.225,298.25,37,70,2.85,VE,1675532291
484,palafrugell,41.9174,3.1631,294.57,43,0,5.65,ES,1675532400
485,bonthe,7.5264,-12.505,301.37,70,14,5.87,SL,1675532400
486,groningen,53.25,6.75,279.28,81,84,2.57,NL,1675532400
487,tokur,53.1333,132.9,246.7,100,100,0.84,RU,1675532401
488,ilhabela,-23.7781,-45.3581,303.74,61,97,0.74,BR,1675532402
489,lagoa,39.05,-27.9833,288.34,85,6,6.93,PT,1675532186
490,miraflores,19.2167,-98.8083,290.36,35,0,1.8,MX,1675532403
491,jibuti,11.5,42.5,295.41,69,10,5.58,DJ,1675532403
492,lysva,58.1086,57.8053,258.68,97,100,0.76,RU,1675532337
493,tessalit,20.1986,1.0114,293.37,11,20,4.91,ML,1675532339
494,altamont,42.2068,-121.7372,278.58,75,0,2.57,US,1675532404
495,carupano,10.6678,-63.2585,300.41,69,27,6.43,VE,1675532334
496,hovd,48.0056,91.6419,258.18,80,9,0.86,MN,1675532331
497,kogon,39.7228,64.5517,277.17,100,100,0.0,UZ,1675532405
498,simdega,22.6167,84.5167,288.44,23,15,1.87,IN,1675532405
499,sal rei,16.1833,-22.9167,297.26,53,83,8.23,CV,1675532406
500,qeshm,26.9581,56.2719,293.08,67,0,6.96,IR,1675532407
501,nantucket,41.2835,-70.0995,260.98,47,0,9.26,US,1675532241
502,miyako,39.6367,141.9525,271.13,78,34,3.38,JP,1675532407
503,santiago,-33.4569,-70.6483,306.64,32,0,4.63,CL,1675532345
504,batagay-alyta,67.8006,130.4114,234.56,91,68,1.78,RU,1675532408
505,inirida,3.8653,-67.9239,307.54,41,83,0.19,CO,1675532408
506,chingirlau,51.095,54.0814,261.52,88,100,4.48,KZ,1675532408
507,petropavlovsk-kamchatskiy,53.0452,158.6483,256.48,72,0,4.0,RU,1675532409
508,ciudad valles,21.9833,-99.0167,294.79,37,18,0.7,MX,1675532409
509,capao da canoa,-29.7456,-50.0097,300.02,63,3,5.44,BR,1675532410
510,nuuk,64.1835,-51.7216,261.49,72,20,10.29,GL,1675532311
511,zaozerne,45.1582,33.2787,277.98,72,100,4.87,UA,1675532322
512,muroto,33.2833,134.15,281.75,63,46,2.69,JP,1675532411
513,hellin,38.5106,-1.701,284.71,31,0,4.79,ES,1675532411
514,kyabe,9.4515,18.9449,303.65,12,20,2.08,TD,1675532412
515,mocuba,-16.8392,36.9856,297.63,77,42,1.98,MZ,1675532412
516,la ronge,55.1001,-105.2842,259.29,78,100,0.0,CA,1675532344
517,srednekolymsk,67.45,153.6833,239.07,100,100,1.71,RU,1675532413
518,nara,34.6851,135.8049,277.31,44,22,0.98,JP,1675532244
519,kuah,6.3265,99.8432,301.14,69,20,2.57,MY,1675532413
520,atar,20.5169,-13.0499,296.98,10,93,5.1,MR,1675532319
521,esil,51.9556,66.4042,255.55,88,11,3.29,KZ,1675532415
522,jalu,29.0331,21.5482,287.4,49,100,3.36,LY,1675532316
523,faxinal,-24.0003,-51.3194,296.67,73,98,3.31,BR,1675532416
524,marshall,34.3834,-86.3333,283.32,43,0,3.09,US,1675532416
525,wanaka,-44.7,169.15,291.42,96,100,2.93,NZ,1675532416
526,oussouye,12.485,-16.5469,308.25,28,78,6.02,SN,1675532417
527,sur,22.5667,59.5289,294.62,67,8,0.94,OM,1675532417
528,formosa do rio preto,-11.0483,-45.1931,300.88,73,90,1.16,BR,1675532418
529,vilcun,-38.65,-72.2333,308.56,9,3,3.23,CL,1675532419
530,arawa,-6.2132,155.5367,297.7,94,97,1.17,PG,1675532419
531,vilyuysk,63.7553,121.6247,242.54,98,100,2.32,RU,1675532420
532,anadyr,64.75,177.4833,243.43,76,0,3.0,RU,1675532416
533,genhe,50.7833,121.5167,241.54,100,99,0.48,CN,1675532420
534,jinxi,30.4323,116.2922,280.76,82,100,1.58,CN,1675532421
535,nabire,-3.3667,135.4833,297.0,96,100,0.64,ID,1675532321
536,uray,60.1247,64.7758,258.59,97,90,2.07,RU,1675532421
537,puerto escondido,15.85,-97.0667,302.61,70,0,2.06,MX,1675532422
538,green river,41.5286,-109.4662,271.37,68,22,1.38,US,1675532422
539,tulum,20.2167,-87.4667,298.41,80,27,2.82,MX,1675532051
540,puerto lopez,4.0845,-72.956,308.97,24,22,4.08,CO,1675532423
541,emba,48.8264,58.1442,258.76,89,58,4.47,KZ,1675532423
542,fernley,39.608,-119.2518,282.03,70,100,0.45,US,1675532424
543,golpayegan,33.4537,50.2884,269.86,61,0,2.26,IR,1675532424
544,caluquembe,-13.7833,14.6833,291.28,80,99,1.31,AO,1675532425
545,syumsi,57.1111,51.6149,265.55,97,100,1.13,RU,1675532425
