City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,plettenberg bay,-34.0527,23.3716,292.11,89,7,1.68,ZA,1675467224
296,torbay,47.6666,-52.7314,276.25,97,100,11.32,CA,1675467225
297,sao joao da barra,-21.6403,-41.0511,299.2,85,31,7.52,BR,1675467225
298,rock sound,24.9,-76.2,298.23,69,6,3.13,BS,1675467226
299,camacha,33.0833,-16.3333,287.83,63,40,4.12,PT,1675467226
300,ossora,59.2353,163.0719,263.73,89,100,3.55,RU,1675467226
301,anadyr,64.75,177.4833,250.43,77,20,1.0,RU,1675467227
302,rotifunk,8.2333,-12.6833,297.73,88,7,1.98,SL,1675467227
303,smidovich,48.6,133.8167,244.06,100,79,0.37,RU,1675467228
304,koungheul,13.9833,-14.8,298.13,14,40,3.96,SN,1675467228
305,qaanaaq,77.484,-69.3632,254.19,59,33,3.17,GL,1675467228
306,kurilsk,45.2333,147.8833,265.47,65,100,6.88,RU,1675467229
307,saint-joseph,-21.3667,55.6167,298.36,86,67,4.68,RE,1675467229
308,puerto escondido,15.85,-97.0667,302.61,65,40,5.14,MX,1675467016
309,tabuk,17.4189,121.4443,294.85,88,80,0.66,PH,1675467230
310,sarai,53.7458,41.0213,271.11,96,98,3.81,RU,1675467230
311,ribeira grande,38.5167,-28.7,289.69,92,100,5.81,PT,1675467230
312,ahipara,-35.1667,173.1667,294.96,81,100,3.4,NZ,1675467231
313,mitsamiouli,-11.3847,43.2844,300.1,79,98,0.99,KM,1675467231
314,bandarbeyla,9.4942,50.8122,296.18,71,85,8.52,SO,1675467231
315,kahului,20.8947,-156.47,302.16,64,40,6.17,US,1675467232
316,castelfidardo,43.4632,13.5452,283.32,43,100,1.68,IT,1675467232
317,chapais,49.7834,-74.8492,239.03,87,100,6.71,CA,1675467201
318,petropavlovsk-kamchatskiy,53.0452,158.6483,265.48,53,75,4.0,RU,1675467233
319,bonavista,48.6499,-53.1147,273.72,97,100,15.3,CA,1675467233
320,petrykiv,49.5332,25.5809,271.35,95,100,4.57,UA,1675467234
321,verkhnyaya inta,65.9811,60.3094,261.21,94,95,3.72,RU,1675467234
322,bonthe,7.5264,-12.505,298.59,90,1,3.06,SL,1675467235
323,zhezkazgan,47.8043,67.7144,262.82,95,97,3.03,KZ,1675467235
324,kodinsk,58.6881,99.1844,248.06,100,100,0.6,RU,1675467236
325,andenes,69.3143,16.1194,272.14,93,100,3.09,NO,1675467236
326,dunedin,-45.8742,170.5036,296.25,67,1,3.73,NZ,1675467069
327,barsovo,61.1667,73.1667,259.22,99,58,2.21,RU,1675467236
328,khani,41.9563,42.9566,267.91,62,46,3.25,GE,1675467237
329,ponoka,52.6768,-113.5815,269.03,82,85,1.05,CA,1675467237
330,kokopo,-4.352,152.2633,301.41,71,100,3.17,PG,1675467238
331,kununurra,-15.7667,128.7333,300.14,78,88,2.57,AU,1675467238
332,saint anthony,45.0205,-93.218,256.88,60,100,6.17,US,1675467226
333,hambantota,6.1241,81.1185,297.08,85,36,4.94,LK,1675467238
334,snezhnogorsk,69.1933,33.2531,248.03,99,94,3.37,RU,1675467239
335,deniliquin,-35.5333,144.9667,289.95,49,33,5.68,AU,1675467239
336,aksay,47.26,39.87,275.51,61,100,2.68,RU,1675467239
337,autun,46.95,4.3,278.84,88,94,0.92,FR,1675467240
338,moctezuma,29.8,-109.6667,295.09,22,45,1.18,MX,1675467240
339,wajima,37.4,136.9,274.53,100,100,1.54,JP,1675467241
340,san jose,37.3394,-121.895,288.21,76,100,3.09,US,1675467101
341,ishkhoy-yurt,43.2133,46.3903,272.1,69,15,1.74,RU,1675467241
342,tocopilla,-22.092,-70.1979,295.66,74,13,0.8,CL,1675467242
343,florianopolis,-27.6146,-48.5012,296.72,97,75,1.79,BR,1675467176
344,korla,41.7597,86.1469,268.43,66,15,1.41,CN,1675467207
345,jatara,25.0167,79.05,286.3,41,3,2.36,IN,1675467244
346,ponta delgada,37.7333,-25.6667,288.55,94,75,4.63,PT,1675467245
347,laguna,38.421,-121.4238,287.25,70,100,0.45,US,1675467245
348,lebanon,36.2081,-86.2911,273.51,59,0,3.09,US,1675467030
349,brigantine,39.4101,-74.3646,268.79,42,0,9.26,US,1675467246
350,camocim,-2.9022,-40.8411,299.21,81,51,6.14,BR,1675467247
351,shieli,44.1667,66.75,271.71,87,43,2.34,KZ,1675467248
352,bethel,41.3712,-73.414,262.46,38,75,10.29,US,1675467216
353,luziania,-16.2525,-47.9503,295.98,76,96,0.43,BR,1675467249
354,comodoro rivadavia,-45.8667,-67.5,301.07,28,0,7.2,AR,1675467174
355,lavrentiya,65.5833,-171.0,246.42,91,19,3.46,RU,1675467249
356,saint-augustin,51.226,-58.6502,259.22,81,100,10.27,CA,1675467250
357,sorkjosen,69.8,20.9333,265.15,57,40,4.12,NO,1675467250
358,synya,65.3718,58.0387,261.1,96,97,2.64,RU,1675467251
359,kesinga,20.2,83.2333,286.83,21,78,0.92,IN,1675467252
360,brae,60.3964,-1.353,280.2,95,100,8.5,GB,1675467252
361,tamandare,-8.7597,-35.1047,299.07,74,34,3.33,BR,1675467252
362,touros,-5.1989,-35.4608,299.88,74,77,6.55,BR,1675467253
